id,name,aliases,languages,category,subcategory,kind,maturity,status,first_release,license,organization,repository,website,summary_ja,problem_ja,tags,verification_level
github-microsoft-taskweaver,TaskWeaver,microsoft/TaskWeaver,Python,application-framework,topic-derived core-framework,framework,seed,archived,2023,MIT,microsoft,https://github.com/microsoft/TaskWeaver,https://microsoft.github.io/TaskWeaver/,"The first ""code-first"" agent framework for seamlessly planning and executing data analytics tasks. 。",分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,agent|ai-agents|code-interpreter|copilot|core-framework|data-analysis|llm|openai|topic-derived,machine-classified
github-rilyu-teaset,teaset,rilyu/teaset,JavaScript,application-framework,topic-derived core-framework,framework,seed,unknown,2016,MIT,rilyu,https://github.com/rilyu/teaset,https://github.com/rilyu/teaset,"A UI library for react native, provides 20+ pure JS(ES6) components, focusing on content display and action control.",分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,badge|carousel|checkbox|core-framework|framework|library|listrow|menu|navigationbar|overlay|popover|projector|react-native|segmented|select|tabview|toast|topic-derived|ui|wheel,machine-classified
github-tempestphp-tempest-framework,tempest-framework,tempestphp/tempest-framework,PHP,application-framework,topic-derived core-framework,framework,seed,unknown,2023,MIT,tempestphp,https://github.com/tempestphp/tempest-framework,https://tempestphp.com,The PHP framework that gets out of your way。,分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,core-framework|framework|mvc|php|topic-derived,machine-classified
github-alex-rachel-tengine,TEngine,Alex-Rachel/TEngine,C#,application-framework,topic-derived core-framework,framework,seed,unknown,2022,MIT,Alex-Rachel,https://github.com/Alex-Rachel/TEngine,https://github.com/Alex-Rachel/TEngine,Unity 商用级别开发框架，原生内置 AI 工作流支持，集成 HybridCLR 高性能热更、Obfuz 代码混淆加固、YooAssets 企业级资源管理方案，构建高效、安全、可扩展的工业化开发底座。,分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,core-framework|csharp|ecs|framework|game|game-development|gameframework|hotupdate|huatuo|hybridclr|obfuz|topic-derived|unity|unity3d|unity3d-hotfix|unityframework,machine-classified
the-composable-architecture,The Composable Architecture,,Swift,application-framework,unidirectional state architecture,framework,standard,active,2020,MIT,,https://github.com/pointfreeco/swift-composable-architecture,https://www.pointfree.co/collections/composable-architecture,state、action、reducer、effect を composable にする Swift architecture framework。,large Apple app の state/effect/test を一貫して管理する。,application-framework|swift,catalog-reviewed
github-top-think-think,think,top-think/think,PHP,application-framework,topic-derived core-framework,framework,seed,unknown,2013,NOASSERTION,top-think,https://github.com/top-think/think,http://www.thinkphp.cn,ThinkPHP Framework ——二十年匠心的高性能PHP框架。,分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,core-framework|framework|orm|route|template|thinkphp|topic-derived,machine-classified
github-trailsjs-trails,trails,trailsjs/trails,JavaScript,application-framework,topic-derived core-framework,framework,seed,unknown,2015,NOASSERTION,trailsjs,https://github.com/trailsjs/trails,http://trailsjs.io,:evergreen_tree: Modern Web Application Framework for Node.js.,分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,core-framework|framework|node|topic-derived|trails|web-framework,machine-classified
github-alibaba-transmittable-thread-local,transmittable-thread-local,alibaba/transmittable-thread-local,Java,application-framework,topic-derived core-framework,framework,seed,unknown,2013,Apache-2.0,alibaba,https://github.com/alibaba/transmittable-thread-local,https://github.com/alibaba/transmittable-thread-local,"📌 a missing Java std lib(simple & 0-dependency) for framework/middleware, provide an enhanced InheritableThreadLocal that transmits values between threads even using thread pooling components.",分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,apm|async|async-context|asynchronous|asynchronous-context|context|core-framework|dapper|distributed-tracing|executor|forkjoinpool|framework|java|middleware|thread-pool|threadlocal|threadsafe|topic-derived|tracing|transmittable|transmittable-thread-local,machine-classified
github-triggerdotdev-trigger-dev,trigger.dev,triggerdotdev/trigger.dev,TypeScript,application-framework,topic-derived core-framework,framework,seed,unknown,2022,Apache-2.0,triggerdotdev,https://github.com/triggerdotdev/trigger.dev,https://trigger.dev/changelog,Trigger.dev – build and deploy fully‑managed AI agents and workflows。,分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,ai|ai-agent-framework|ai-agents|automation|background-jobs|core-framework|mcp|mcp-server|nextjs|orchestration|scheduler|serverless|topic-derived|workflow-automation|workflows,machine-classified
github-trpc-group-trpc-agent-go,trpc-agent-go,trpc-group/trpc-agent-go,Go,application-framework,topic-derived core-framework,framework,seed,unknown,2025,Apache-2.0,trpc-group,https://github.com/trpc-group/trpc-agent-go,https://trpc-group.github.io/trpc-agent-go/,"A Go framework for building production agent systems with graph workflows, tools, memory, A2A, AG-UI, MCP, evaluation, and observability.",分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,a2a|a2a-protocol|ag-ui|agent|agent-framework|ai|ai-agents|core-framework|evaluation|go|golang|graph-workflows|llm|mcp|model-context-protocol|multi-agent|observability|opentelemetry|rag|topic-derived,machine-classified
github-consensys-archive-truffle,truffle,ConsenSys-archive/truffle,TypeScript,application-framework,topic-derived core-framework,framework,seed,archived,2015,MIT,ConsenSys-archive,https://github.com/ConsenSys-archive/truffle,https://consensys.io/blog/consensys-announces-the-sunset-of-truffle-and-ganache-and-new-hardhat?utm_source=github&utm_medium=referral&utm_campaign=2023_Sep_truffle-sunset-2023_announcement_,":warning: The Truffle Suite is being sunset. For information on ongoing support, migration options and FAQs, visit the Consensys blog. Thank you for all the support over the years.",分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,blockchain|core-framework|ethereum|framework|hacktoberfest|javascript|smart-contract-tools|smart-contracts|solidity|topic-derived|truffle,machine-classified
github-tsrpc-tsrpc,tsrpc,tsrpc/tsrpc,TypeScript,application-framework,topic-derived core-framework,framework,seed,unknown,2017,MIT,tsrpc,https://github.com/tsrpc/tsrpc,https://github.com/tsrpc/tsrpc,"A TypeScript RPC framework, with runtime type checking and serialization, support both HTTP and WebSocket. It is very suitable for website / APP / games, and absolutely comfortable to full-stack TypeScript developers.",分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,ajax|axios|backend-framework|core-framework|express|framework|full-stack|full-stack-developer|full-stack-development|grpc|nestjs|node|nodejs|protobuf|rpc|runtime-type-checking|serialization-algorithm|server-framework|topic-derived|typescript|typescript-rpc-framework|typescript-serialization,machine-classified
github-vinibiavatti1-tuicss,TuiCss,vinibiavatti1/TuiCss,SCSS,application-framework,topic-derived core-framework,framework,seed,unknown,2018,MIT,vinibiavatti1,https://github.com/vinibiavatti1/TuiCss,https://github.com/vinibiavatti1/TuiCss,Text-based user interface CSS library。,分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,ascii|core-framework|css|curses|framework|framework-css|html5|layout|msdos|ncurses|terminal|text-based|topic-derived|tui|turbo-vision|window,machine-classified
github-magiblot-tvision,tvision,magiblot/tvision,C++,application-framework,topic-derived core-framework,framework,seed,unknown,2019,NOASSERTION,magiblot,https://github.com/magiblot/tvision,https://github.com/magiblot/tvision,"A modern port of Turbo Vision 2.0, the classical framework for text-based user interfaces. Now cross-platform and with Unicode support.",分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,ascii|borland|borland-cpp|core-framework|cpp|cpp14|cross-platform|linux|linux-console|ms-dos|msvc|ncurses|retrocomputing|retroprogramming|terminal|text-based|topic-derived|tui|turbo-vision|utf-8|utf8-everywhere|windows,machine-classified
github-neuml-txtai,txtai,neuml/txtai,Python,application-framework,topic-derived core-framework,framework,seed,unknown,2020,Apache-2.0,neuml,https://github.com/neuml/txtai,https://neuml.github.io/txtai,"💡 All-in-one AI framework for semantic search, LLM orchestration and language model workflows。",分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,agents|ai|ai-agents|core-framework|embeddings|information-retrieval|language-model|large-language-models|llm|nlp|python|rag|retrieval-augmented-generation|search|search-engine|semantic-search|sentence-embeddings|topic-derived|transformers|txtai|vector-database|vector-search,machine-classified
github-fetchai-uagents,uAgents,fetchai/uAgents,Python,application-framework,topic-derived core-framework,framework,seed,unknown,2022,Apache-2.0,fetchai,https://github.com/fetchai/uAgents,https://github.com/fetchai/uAgents,A fast and lightweight framework for creating decentralized agents with ease.,分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,agents|ai|ai-agents|core-framework|llm|multi-agent-systems|topic-derived,machine-classified
github-franken-ui-ui,ui,franken-ui/ui,TypeScript,application-framework,topic-derived core-framework,framework,seed,unknown,2024,MIT,franken-ui,https://github.com/franken-ui/ui,https://franken-ui.dev,"Franken UI is an HTML-first UI component library built on UIkit 3 and extended with LitElement, inspired by shadcn/ui.",分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,component|core-framework|css|design-system|framework|shadcn|shadcn-ui|tailwind|tailwindcss|topic-derived|ui|uikit,machine-classified
github-youneslaaroussi-ui-buttons,ui-buttons,youneslaaroussi/ui-buttons,CSS,application-framework,topic-derived core-framework,framework,seed,unknown,2022,MIT,youneslaaroussi,https://github.com/youneslaaroussi/ui-buttons,https://ui-buttons.web.app,100 Modern CSS Buttons. Every style that you can imagine.,分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,angular|awesome|awesome-list|core-framework|css|design|design-system|first-timer-friendly|framework|free|frontend|npm|react|topic-derived|vue|web-design|web-development|webcomponents,machine-classified
